A,B,C,D,E,score
0.20333284,0.05777979,0.89027905,0.45228934,0.55426973,66.38275
0.76673865,0.7445208,0.10310161,0.96524495,0.17790914,82.76752
0.18673694,0.30447614,0.65352225,0.8260019,0.89666486,69.30876
0.8953481,0.43466336,0.7590264,0.19848043,0.42975157,69.40042
0.67063946,0.8509767,0.9377721,0.22172666,0.4145615,68.33899
0.985217,0.018967569,0.25589216,0.7701661,0.9256996,70.5659
0.42070186,0.38814735,0.59595954,0.07730329,0.9063539,67.419624
0.8716943,0.47064954,0.50887257,0.63906497,0.6988269,77.28862
0.37397093,0.7169861,0.29044777,0.5677284,0.31656116,79.49007
0.7676358,0.6630582,0.37684524,0.37493932,0.63465995,77.31436
0.3362524,0.1460107,0.186795,0.54096985,0.22452933,73.42127
0.1478433,0.7535094,0.6134602,0.5220319,0.6174527,71.40573
0.7178223,0.5546696,0.43354577,0.26430458,0.9424859,70.19986
0.78879505,0.625964,0.7065368,0.717129,0.6714904,75.437836
0.24343258,0.024511397,0.7004533,0.5351691,0.49736017,68.70082
0.46785736,0.9377525,0.5789894,0.90230733,0.28372198,75.279785
0.06157404,0.28487617,0.42751127,0.72147024,0.3622564,71.3038
0.5993774,0.85458845,0.9345332,0.23853707,0.7956816,66.99362
0.86499953,0.51459587,0.093631744,0.46889687,0.4820001,80.23836
0.7737555,0.5482825,0.766716,0.8959946,0.83367497,71.932495
0.511372,0.33035553,0.047042727,0.3324771,0.014309287,72.63118
0.2523896,0.8383539,0.28701216,0.4138204,0.6146198,73.29811
0.096681476,0.607743,0.17031008,0.28576928,0.24554771,71.29229
0.13592517,0.42557955,0.9602036,0.30523986,0.508396,66.19377
0.6874119,0.087929726,0.97997487,0.56707716,0.49801892,67.67227
0.26250613,0.69347775,0.13273114,0.27651298,0.8920118,70.23651
0.7781324,0.22720027,0.7187065,0.39759988,0.40595913,71.59949
0.15360099,0.58795667,0.06197667,0.33652323,0.6262355,71.06203
0.015866756,0.7017205,0.91232157,0.15540075,0.07834315,64.55041
0.8201942,0.47553962,0.7202057,0.011297405,0.39853013,69.412384
0.8073749,0.9936145,0.3757826,0.845498,0.3132841,78.722275
0.5157401,0.09364849,0.98389363,0.9392165,0.78873336,66.79317
0.9217992,0.35369247,0.7026933,0.3190915,0.020882368,69.48291
0.3231172,0.053030312,0.66192526,0.7416992,0.5460492,70.7171
0.29163116,0.15271652,0.87372464,0.9983927,0.1581946,68.011154
0.56923914,0.84782386,0.432541,0.041436493,0.7391045,69.14241
0.69883645,0.084432125,0.27409345,0.040731907,0.2795167,69.23701
0.55112296,0.85965866,0.15689993,0.31754124,0.09012061,73.724075
0.5368614,0.20626414,0.9529154,0.2463355,0.13344651,66.75929
0.9829385,0.14707297,0.11531526,0.5400109,0.49510562,74.83086
0.23621315,0.07915217,0.75974625,0.14739352,0.8478906,65.08028
0.6424837,0.30278897,0.7749754,0.24268979,0.33223283,69.9258
0.8351754,0.39229572,0.63541883,0.10850257,0.5713642,69.150734
0.7245523,0.9844908,0.55677336,0.027659535,0.13080251,67.71591
0.8171826,0.19927967,0.66322005,0.8555367,0.9623113,70.142944
0.3899488,0.04130459,0.026709616,0.60085166,0.5608592,72.15019
0.50461674,0.17215228,0.13454509,0.088296175,0.07781106,68.59688
0.794871,0.74032205,0.89080864,0.098830104,0.08712804,66.94939
0.33599937,0.99686843,0.81274325,0.56402296,0.26512867,70.10625
0.9342012,0.38477063,0.33954477,0.39124352,0.20633942,75.27362
0.50372475,0.34813225,0.25565088,0.54942304,0.47687,79.7003
0.63998425,0.7691398,0.7228588,0.3352177,0.2712345,72.10301
0.113990486,0.7602492,0.01675117,0.3628428,0.93163,68.39203
0.7819118,0.9201451,0.5343054,0.07853758,0.06431252,68.5868
0.31186128,0.2850703,0.50923175,0.54494244,0.4320628,73.95895
0.39087427,0.3803389,0.3995157,0.91325617,0.74345773,75.770905
0.774004,0.09290177,0.9723417,0.98387045,0.634966,67.67183
0.95782113,0.060688257,0.30492467,0.84591687,0.4137529,74.10954
0.41083634,0.6709997,0.62767005,0.5032861,0.28834754,74.47105
0.1214993,0.2001639,0.23481482,0.8612972,0.17985153,72.81367
0.6475408,0.6919915,0.62855875,0.13586134,0.6564951,70.30148
0.6716429,0.6159851,0.8967369,0.021739721,0.03580761,66.25155
0.06415087,0.2438122,0.85573643,0.18388861,0.22744668,65.28281
0.20653766,0.5402301,0.7546472,0.17044699,0.6789737,67.79855
0.81767017,0.62440103,0.061548114,0.37857372,0.26235437,77.929886
0.88952243,0.08186573,0.3777039,0.47732323,0.29893714,73.338585
0.44897413,0.9508958,0.2906618,0.3782295,0.94520366,70.60394
0.11061025,0.5991862,0.7853038,0.85295624,0.64023405,69.82478
0.9341062,0.46228337,0.19535625,0.015136063,0.84155625,68.0211
0.49050838,0.21881205,0.65732455,0.25806028,0.4499843,70.1111
0.6317199,0.35142982,0.35727364,0.60377043,0.41613078,81.681114
0.32167143,0.5169508,0.5952734,0.20685345,0.508104,70.003494
0.5206767,0.7641545,0.97332096,0.9787941,0.06587976,69.313934
0.12413818,0.78493434,0.23409998,0.49605656,0.8396523,71.233665
0.46536428,0.2175287,0.24114013,0.77884084,0.58643293,77.62107
0.15555727,0.72281796,0.3175106,0.023559988,0.56192756,68.03611
0.35506934,0.4611559,0.0039622188,0.5401353,0.82762104,73.261734
0.47845423,0.31230026,0.46243328,0.64436156,0.47866964,77.68717
0.030628026,0.7763257,0.54710305,0.7175303,0.5311901,70.84108
0.13405561,0.39535564,0.08796537,0.38474667,0.751995,69.83662
0.664021,0.6917527,0.6385857,0.28551126,0.03198272,71.681274
0.8629614,0.7595063,0.52908546,0.999479,0.055951297,75.57189
0.40533948,0.725874,0.47928822,0.93732065,0.6826604,76.71037
0.7062678,0.62878716,0.9231045,0.6052306,0.2726062,71.511444
0.8465507,0.99079716,0.20539379,0.34494483,0.08455509,73.043625
0.8091211,0.42343074,0.39246196,0.27948612,0.65356994,73.76178
0.32649148,0.9757866,0.46933293,0.8449493,0.67196184,73.58826
0.45800173,0.82445073,0.093471706,0.7398604,0.4525755,82.05621
0.114257514,0.14823914,0.10764676,0.47353518,0.39049858,70.62352
0.10729855,0.84565395,0.5781604,0.46998692,0.24629098,70.30821
0.05022657,0.80875826,0.6789846,0.3984903,0.40237266,68.81275
0.14555049,0.56777406,0.02770257,0.41164833,0.79893184,70.94515
0.7950352,0.12027031,0.16853672,0.5596559,0.43511182,77.09234
0.30811614,0.49928474,0.67767394,0.73622745,0.32101196,73.98337
0.32049417,0.23947352,0.26806748,0.26979768,0.8447159,69.10747
0.8388406,0.34289217,0.4725201,0.38426256,0.41082633,75.09421
0.24423993,0.8153924,0.8499936,0.102211595,0.45351994,67.09952
0.9468878,0.4512815,0.23833919,0.31010848,0.05606401,73.95916
0.88967663,0.66533905,0.12445861,0.152174,0.0151206255,70.83652
0.33627075,0.85568225,0.2734139,0.53152734,0.27899748,76.63515
0.3979612,0.8957144,0.4634828,0.7746261,0.15671837,76.31528
0.7347116,0.93851566,0.09015858,0.3045625,0.62551147,73.69457
0.9555813,0.21896625,0.79465073,0.49829805,0.6510078,69.56908
0.90213615,0.22813058,0.31626308,0.34646124,0.98905575,69.63391
0.049762666,0.018703341,0.24428916,0.05463946,0.19370192,65.280136
0.6542689,0.3113687,0.95332307,0.020468235,0.024035573,64.79736
0.42173547,0.68171275,0.93561035,0.14788562,0.8298652,66.35895
0.3896833,0.1971094,0.5202799,0.4391638,0.621833,71.905594
0.46146148,0.60358596,0.90101224,0.5393047,0.28838193,70.98552
0.042566836,0.6372458,0.13083875,0.75686604,0.061264336,71.52411
0.8441298,0.7710905,0.13398874,0.1465503,0.3358584,72.53177
0.99719733,0.78555334,0.48702407,0.18259448,0.015514672,69.513016
0.7831995,0.04448062,0.83069015,0.078820705,0.9342381,64.49739
0.6321327,0.38138437,0.5811926,0.8930892,0.020644486,74.98683
0.9527785,0.52246875,0.64735955,0.10483742,0.066661835,68.447556
0.5145218,0.9893722,0.30144376,0.031008184,0.7461876,68.1882
0.9647576,0.6435065,0.75099444,0.637007,0.4144951,73.73772
0.92556214,0.07436663,0.3093812,0.23632354,0.36943936,70.19553
0.25882143,0.8621371,0.6699302,0.6370538,0.51084316,71.584946
0.8867201,0.89758,0.76046085,0.5197391,0.70874345,71.26238
0.13326448,0.33376795,0.85257787,0.6398804,0.8807332,66.73198
0.031097531,0.8415179,0.3427257,0.4401136,0.31107384,71.055374
0.6361948,0.08802658,0.04938674,0.041525602,0.5095417,68.84909
0.41633153,0.73475397,0.40319663,0.85418177,0.69988537,77.77277
0.9057648,0.35285443,0.37371916,0.53568774,0.86099863,73.95738
0.6584667,0.36921507,0.96010447,0.27984083,0.95815355,66.2219
0.9983318,0.52564794,0.62747973,0.36386043,0.018779695,70.7476
0.56648886,0.40662712,0.19465435,0.8714924,0.14572644,81.7623
0.79855925,0.517084,0.00648582,0.45386606,0.283463,79.35692
0.8639284,0.1232394,0.20010042,0.5093515,0.3761565,75.133194
0.12360406,0.12739313,0.6500985,0.48027146,0.4448067,68.17512
0.016375184,0.37012404,0.083758354,0.9541655,0.047139645,69.95943
0.22181916,0.7413311,0.88799286,0.98847926,0.6176379,68.87742
0.95122963,0.81653523,0.88113004,0.3994525,0.9850029,67.48256
0.014558196,0.8109587,0.048340976,0.054983675,0.6631834,66.35426
0.54927146,0.054217875,0.48651814,0.19317228,0.6679783,69.1803
0.063336134,0.92843664,0.050284147,0.4431339,0.23174435,70.17269
0.29553843,0.18132442,0.3681311,0.070780694,0.8216079,67.00959
0.9073581,0.2377699,0.17478669,0.06171173,0.56989646,69.67403
0.356458,0.9888692,0.9146976,0.048185825,0.1542241,65.167755
0.25267595,0.06250268,0.12943262,0.54631037,0.7261371,69.9857
0.7225973,0.15354615,0.52812225,0.88911235,0.74759305,73.34061
0.15603924,0.6760516,0.1722011,0.90238184,0.15529996,74.82056
0.9769613,0.4895776,0.7116516,0.6876714,0.94164234,70.48204
0.4478367,0.2029872,0.18668073,0.4256025,0.07661033,72.75609
0.51885945,0.45568436,0.0214473,0.738874,0.688471,80.41377
0.08082819,0.13588214,0.00089490414,0.40511608,0.68378353,68.33989
0.68003905,0.4931929,0.75886357,0.86112106,0.13791704,73.89897
0.83051634,0.04551369,0.9973853,0.26470482,0.44191104,65.95917
0.23839098,0.041812003,0.086795986,0.4340325,0.52822906,70.45204
0.91672105,0.8126705,0.7239266,0.9192883,0.1304273,74.28125
0.05728239,0.38044375,0.47001332,0.086027265,0.6275121,66.870155
0.34700537,0.5926503,0.7270602,0.037266254,0.44049078,67.531136
0.49675804,0.7471863,0.78849155,0.6570714,0.31259942,73.49135
0.8610257,0.24677676,0.8825811,0.33242232,0.65435714,67.84277
0.16482753,0.783022,0.67642987,0.9586664,0.61269516,71.0759
0.063501,0.9984547,0.1924023,0.37271613,0.8579553,68.89258
0.46342182,0.49081063,0.48328835,0.264044,0.18214178,72.50898
0.794936,0.37785995,0.66220623,0.35251313,0.48404187,72.93938
0.6940849,0.8121727,0.60743594,0.44441515,0.7242122,73.25256
0.74372363,0.31832856,0.12040615,0.4190858,0.4708829,77.390724
0.08482295,0.8441493,0.82496345,0.049565792,0.14169914,64.861465
0.25583583,0.0014506578,0.948547,0.56107754,0.68673235,65.602264
0.65944153,0.14144522,0.78146356,0.86964774,0.8651025,69.65251
0.31319267,0.71014726,0.8915123,0.86676383,0.47745687,70.19171
0.22649932,0.22247666,0.6383478,0.58055234,0.21706504,70.44447
0.5672691,0.41682446,0.80909353,0.49330175,0.675666,72.10895
0.9576942,0.76131684,0.48548985,0.776003,0.42615086,79.83859
0.3051641,0.8419952,0.16977328,0.82974714,0.5830808,79.10681
0.71243685,0.5052006,0.5869481,0.7067763,0.51947784,79.96602
0.5685712,0.10793871,0.049658477,0.5707575,0.1450504,73.994934
0.81213033,0.7513528,0.95259964,0.9889249,0.77998704,69.12013
0.10641837,0.66555405,0.49941975,0.5911067,0.032292187,71.214195
0.5788393,0.5831173,0.3837294,0.3068174,0.55479634,76.44331
0.28134155,0.38081187,0.49250716,0.1737808,0.50480264,69.49089
0.47471052,0.42507637,0.06778443,0.53654724,0.76587623,75.97446
0.68161696,0.78591084,0.552362,0.2535612,0.79858434,71.17155
0.5277182,0.91310126,0.9408939,0.4785313,0.34620875,68.97603
0.39095992,0.8781579,0.8726128,0.076726854,0.84769416,65.97366
0.26154065,0.87564975,0.027706504,0.589772,0.6014123,74.36337
0.16925955,0.13812494,0.78121877,0.2850151,0.985407,65.64987
0.49161774,0.97853446,0.075789034,0.62007993,0.42897213,78.57519
0.345293,0.84353167,0.76692563,0.050798535,0.16374862,66.48676
0.2530856,0.11442232,0.16389966,0.29138374,0.21751994,70.030945
0.112293065,0.012053847,0.045611203,0.15299588,0.897654,65.508484
0.62686026,0.9040551,0.27054846,0.9066969,0.34040838,82.43979
0.86867046,0.24386597,0.42930257,0.15637708,0.645143,70.077354
0.60593784,0.17526686,0.63429296,0.35388714,0.7169954,70.359146
0.877287,0.15648544,0.97141516,0.53195864,0.41513628,68.01758
0.24731016,0.375426,0.7836107,0.10651499,0.75023913,66.239685
0.77159244,0.16432339,0.84439635,0.49597424,0.96103936,67.47352
0.34364957,0.49637502,0.6935268,0.4167866,0.7316046,70.50897
0.7226335,0.7588002,0.78211963,0.92690647,0.94155276,70.70125
0.5809953,0.24909335,0.9434661,0.76075405,0.20375776,69.37897
0.807603,0.4323929,0.6763098,0.9555798,0.16922814,74.790886
0.24058688,0.37766832,0.04237032,0.12831432,0.7143065,69.18122
0.6116098,0.63217425,0.101149976,0.55467606,0.04057443,79.59785
0.024434566,0.19882542,0.049399376,0.27975762,0.24745917,69.15824
0.056808114,0.7316988,0.07712525,0.5750747,0.5864963,72.37091
0.36386156,0.65867496,0.11525875,0.9275145,0.9983236,72.923775
0.34736013,0.42889416,0.0915457,0.49407852,0.10388756,74.83165
0.18731177,0.9884443,0.27023888,0.8898992,0.909024,70.23036
0.50115067,0.51368374,0.52802694,0.8693597,0.6194198,78.795074
0.0776729,0.30321258,0.8274457,0.84308213,0.93059963,66.08954
0.24518466,0.15062243,0.2385388,0.84838825,0.27867073,73.79974
0.85898274,0.810511,0.8256142,0.62683827,0.89955515,69.4657
0.046395242,0.108526886,0.058211982,0.39511937,0.8926909,66.83217
0.19189072,0.4577099,0.91856575,0.60984373,0.9743936,66.26366
0.12165433,0.72887355,0.7401718,0.14999557,0.08676046,66.57289
0.78837055,0.7833345,0.11346328,0.4479208,0.5369879,79.40573
0.19489825,0.017736018,0.76057345,0.9784198,0.4828239,67.776886
0.77143073,0.6275864,0.04426998,0.18178135,0.58956856,73.54303
0.54982907,0.7742729,0.39404142,0.431804,0.81676805,74.160355
0.65967065,0.87775373,0.22318643,0.299847,0.9741239,70.41774
0.43311805,0.8670991,0.35857445,0.19391459,0.593428,71.60838
0.9869014,0.33051318,0.09095365,0.5086133,0.8990546,72.06924
0.1445911,0.7824114,0.93180376,0.96641177,0.6332059,67.92255
0.16916144,0.87809205,0.9143921,0.020240486,0.6219615,64.51323
0.97508705,0.4531511,0.89497834,0.58173525,0.43758655,71.35218
0.7304899,0.87634486,0.873395,0.84725374,0.34140193,72.72023
0.8845053,0.2327261,0.9742103,0.7839528,0.1903218,69.1929
0.8680206,0.9050398,0.43280345,0.17932343,0.36351568,71.41466
0.5471774,0.02638048,0.12757969,0.17899567,0.867062,67.71833
0.051562965,0.7751785,0.5692324,0.18098915,0.010248065,66.82631
0.062659085,0.77410483,0.46601492,0.26334548,0.58766854,68.80766
0.47593486,0.25931722,0.61218834,0.8551492,0.12040639,73.68904
0.74930614,0.37344766,0.067990124,0.83719236,0.8093557,77.37091
0.36264527,0.88289315,0.90905327,0.52388394,0.0049234033,68.79798
0.79176897,0.5141063,0.74488354,0.5160532,0.41953957,74.42865
0.1716538,0.6901459,0.900451,0.08311814,0.43454665,66.079346
0.14242733,0.87882584,0.778607,0.9487408,0.72580266,68.98486
0.83623534,0.8945509,0.59330124,0.21243113,0.05353695,69.47473
0.85588795,0.4287972,0.32021177,0.9784691,0.088121355,79.5399
0.62159747,0.46992725,0.900531,0.2788124,0.37975103,69.2422
0.32969427,0.06606132,0.26602054,0.89760077,0.09552586,72.4153
0.94039994,0.6205801,0.98301035,0.48650515,0.0067186356,68.062706
0.5115846,0.4020636,0.91008085,0.69089013,0.78621745,69.26936
0.041344345,0.2025693,0.26035434,0.8803858,0.44295317,71.00156
0.8186273,0.75028926,0.22432595,0.16843861,0.3694427,74.12279
0.826482,0.83404887,0.32344615,0.849093,0.89875025,75.33238
0.3992973,0.8894067,0.27174813,0.457304,0.9509701,71.153275
0.87425447,0.860391,0.742845,0.61398727,0.5289999,73.313354
0.602892,0.15141547,0.46331477,0.8229755,0.61985666,75.45978
0.4323331,0.83695227,0.0037463903,0.63110995,0.17038578,77.15471
0.8446537,0.015868008,0.8603313,0.7557595,0.11900681,68.20438
0.16652018,0.62907565,0.8530479,0.04764527,0.27986097,65.763916
0.05305046,0.009485543,0.48266953,0.398889,0.8338233,66.38192
0.55867875,0.5678203,0.52809817,0.33579475,0.87843764,71.44591
0.49877,0.08186537,0.35503066,0.12164527,0.9833917,67.1465
0.39256448,0.40707517,0.6157004,0.48597288,0.98880255,69.3364
0.13028932,0.13956195,0.13509583,0.9196119,0.6586626,71.06404
0.6782993,0.2219482,0.45687574,0.07217491,0.21185362,69.159515
0.7343095,0.94359034,0.089220464,0.814933,0.40003943,81.84131
0.37579018,0.93741167,0.28509593,0.6294992,0.16894376,75.79721
0.74440527,0.37350905,0.029760182,0.6288384,0.7803763,76.745544
0.78117585,0.73859984,0.90581924,0.4325956,0.89419806,68.31024
0.9673062,0.23981327,0.11342281,0.31727415,0.01791209,71.372925
0.33077157,0.3709935,0.74283296,0.12252647,0.10911083,67.17496
0.15339881,0.90874094,0.8955628,0.6394373,0.71061295,68.08156
0.44270182,0.60057515,0.053314567,0.24007523,0.63051665,72.94513
0.81302494,0.2006678,0.85681903,0.8616355,0.9335211,68.197174
0.97875184,0.4288159,0.8444739,0.19478405,0.37734532,68.65695
0.85235643,0.9429918,0.3826881,0.031936944,0.19639903,69.53648
0.19049376,0.7191117,0.5203684,0.04740143,0.807451,66.57884
0.8949984,0.70389986,0.35732907,0.64348197,0.30377966,83.085785
0.010034263,0.7104497,0.56506276,0.49423832,0.25684482,69.6824
0.54092044,0.59518,0.14561415,0.37548524,0.25765026,78.38759
0.5188143,0.25888348,0.021217346,0.98217434,0.8187723,75.00743
0.3867876,0.15015751,0.92493826,0.7626991,0.73904264,68.06894
0.6147409,0.47165543,0.5613569,0.6786329,0.037466288,76.94958
0.12599015,0.06445128,0.33262986,0.25422353,0.026948214,67.03615
0.20341003,0.53353,0.14039063,0.10502082,0.99963963,67.03866
0.41144913,0.5908559,0.948781,0.011758268,0.010482848,64.98786
0.6966674,0.87716293,0.8437976,0.9981547,0.84444004,69.85722
0.9534845,0.2394945,0.3804379,0.35344625,0.20729852,73.03577
0.64581543,0.68474257,0.34519547,0.30773294,0.110028744,74.904175
0.39176816,0.4848041,0.48391163,0.08434439,0.7020408,69.22188
0.9347542,0.7758183,0.9844016,0.7287092,0.6818644,68.97209
0.2725553,0.5327691,0.58872795,0.6565055,0.39694762,75.290115
0.99472004,0.41913486,0.7661967,0.040447116,0.8922985,66.2034
0.23679739,0.4920264,0.62243885,0.36775017,0.6037828,70.69403
0.5383689,0.60476285,0.51111776,0.3693683,0.24976528,76.03227
0.43751085,0.70066273,0.4613526,0.668844,0.084884346,76.68207
0.33664572,0.1959188,0.28541487,0.5428614,0.1314137,73.49256
0.57563645,0.778692,0.43694866,0.28457046,0.005607426,72.99489
0.5125792,0.6588761,0.20892942,0.8020646,0.16147548,84.36509
0.27871847,0.1201911,0.86197007,0.81181526,0.8455853,66.962616
0.6220592,0.2739392,0.08788526,0.74675393,0.9249371,73.844055
0.031427324,0.64990133,0.40530372,0.915481,0.6308695,71.49738
0.07528722,0.6222448,0.07308006,0.8704425,0.36492097,73.78653
0.8552384,0.84488213,0.75616914,0.9856901,0.48144132,74.16431
0.18922448,0.38036656,0.8516297,0.078026175,0.018471241,65.04273
0.5179959,0.2591914,0.7574816,0.90427816,0.6065041,72.395096
0.289122,0.4018091,0.04611051,0.5448394,0.6274304,74.68117
0.18299001,0.8153986,0.069934785,0.28800195,0.1503225,71.12765
0.8215336,0.37852305,0.8783447,0.87987703,0.48222488,71.90477
0.48485494,0.8042167,0.11760992,0.8392271,0.42265254,83.62856
0.97363555,0.9376699,0.48778933,0.08927536,0.76661247,68.54318
0.58986163,0.37486988,0.6283426,0.021772683,0.13092434,67.86414
0.11331588,0.048352778,0.05821526,0.6173938,0.036180317,69.30909
0.98849785,0.86276746,0.33182162,0.819292,0.7519483,75.8361
0.32645684,0.23855472,0.70059985,0.119580865,0.5225351,67.59378
0.010379076,0.59480864,0.8836944,0.50396186,0.93392557,65.35541
0.73064375,0.92310905,0.5377738,0.93518573,0.51723224,77.62818
0.8309992,0.36236125,0.88694394,0.8125944,0.51703954,71.44962
0.8142873,0.9823869,0.5677982,0.7833625,0.85003984,72.3138
0.4225616,0.11044288,0.291147,0.43031383,0.6981779,72.72914
0.97890913,0.88200074,0.38361531,0.34870476,0.1938402,74.06502
0.3819189,0.47426403,0.89740515,0.4075163,0.43000728,69.936066
0.8320546,0.272538,0.3786022,0.2356059,0.5134847,72.44919
0.9291054,0.74951774,0.20229459,0.63107955,0.46318877,83.17906
0.37239844,0.021297574,0.08463067,0.38954574,0.63737255,70.28564
0.40764952,0.5319501,0.5685329,0.025006115,0.21698517,68.59627
0.7414697,0.33716685,0.89501953,0.46434915,0.73014337,69.334145
0.21250337,0.38443297,0.47767627,0.58882195,0.299838,74.773285
0.54495806,0.64942527,0.93536943,0.9186216,0.29411775,71.34021
0.6829792,0.20550096,0.23776072,0.4385422,0.19014007,75.828
0.45972204,0.08479422,0.9581493,0.46293592,0.5666831,67.767685
0.69458735,0.55725247,0.13651443,0.05435437,0.61659503,71.06299
0.44676715,0.5971097,0.7434438,0.5812265,0.15658283,73.47444
0.6980554,0.592529,0.68522596,0.9397104,0.08650607,75.11499
